   24.5185223     ,  -2.62138098E-02 ,   6.68238327E-02 ,   1.99996316     ,   2.69999984E-03
   24.5008698     ,  -2.71749366E-02 ,   6.92739189E-02 ,   1.99996042     ,   2.79999990E-03
   24.4832287     ,  -2.81353705E-02 ,   7.17222393E-02 ,   1.99995756     ,   2.89999996E-03
   24.4656010     ,  -2.90951133E-02 ,   7.41688013E-02 ,   1.99995470     ,   3.00000003E-03
   24.4479866     ,  -3.00541651E-02 ,   7.66135976E-02 ,   1.99995172     ,   3.10000009E-03
   24.4303837     ,  -3.10125258E-02 ,   7.90566355E-02 ,   1.99994862     ,   3.20000015E-03
   24.4127941     ,  -3.19701955E-02 ,   8.14979151E-02 ,   1.99994540     ,   3.30000021E-03
   24.3952160     ,  -3.29271778E-02 ,   8.39374363E-02 ,   1.99994206     ,   3.40000028E-03
   24.3776512     ,  -3.38834710E-02 ,   8.63751993E-02 ,   1.99993873     ,   3.50000034E-03
   24.3600998     ,  -3.48390751E-02 ,   8.88112113E-02 ,   1.99993527     ,   3.60000040E-03
   24.3425598     ,  -3.57939899E-02 ,   9.12454650E-02 ,   1.99993169     ,   3.70000047E-03
   24.3250332     ,  -3.67482193E-02 ,   9.36779678E-02 ,   1.99992800     ,   3.80000053E-03
   24.3075199     ,  -3.77017595E-02 ,   9.61087197E-02 ,   1.99992418     ,   3.90000059E-03
   24.2900181     ,  -3.86546142E-02 ,   9.85377207E-02 ,   1.99992037     ,   4.00000066E-03
   24.2725296     ,  -3.96067835E-02 ,  0.100964971     ,   1.99991643     ,   4.10000049E-03
   24.2550526     ,  -4.05582674E-02 ,  0.103390478     ,   1.99991238     ,   4.20000032E-03
   24.2375889     ,  -4.15090658E-02 ,  0.105814233     ,   1.99990821     ,   4.30000015E-03
   24.2201385     ,  -4.24591787E-02 ,  0.108236246     ,   1.99990392     ,   4.39999998E-03
   24.2026997     ,  -4.34086099E-02 ,  0.110656515     ,   1.99989963     ,   4.49999981E-03
   24.1852741     ,  -4.43573557E-02 ,  0.113075040     ,   1.99989522     ,   4.59999964E-03
   24.1678600     ,  -4.53054197E-02 ,  0.115491830     ,   1.99989069     ,   4.69999947E-03
   24.1504593     ,  -4.62527983E-02 ,  0.117906876     ,   1.99988604     ,   4.79999930E-03
   24.1330719     ,  -4.71994951E-02 ,  0.120320186     ,   1.99988127     ,   4.89999913E-03
   24.1156960     ,  -4.81455103E-02 ,  0.122731753     ,   1.99987650     ,   4.99999896E-03
   24.0983334     ,  -4.90908436E-02 ,  0.125141591     ,   1.99987161     ,   5.09999879E-03
   24.0809822     ,  -5.00354990E-02 ,  0.127549693     ,   1.99986660     ,   5.19999862E-03
   24.0636444     ,  -5.09794727E-02 ,  0.129956052     ,   1.99986148     ,   5.29999845E-03
   24.0463181     ,  -5.19227684E-02 ,  0.132360682     ,   1.99985623     ,   5.39999828E-03
   24.0290051     ,  -5.28653823E-02 ,  0.134763584     ,   1.99985099     ,   5.49999811E-03
   24.0117035     ,  -5.38073182E-02 ,  0.137164757     ,   1.99984562     ,   5.59999794E-03
   23.9944153     ,  -5.47485761E-02 ,  0.139564201     ,   1.99984014     ,   5.69999777E-03
   23.9771385     ,  -5.56891561E-02 ,  0.141961917     ,   1.99983454     ,   5.79999760E-03
   23.9598751     ,  -5.66290617E-02 ,  0.144357905     ,   1.99982882     ,   5.89999743E-03
   23.9426231     ,  -5.75682893E-02 ,  0.146752164     ,   1.99982309     ,   5.99999726E-03
   23.9253845     ,  -5.85068390E-02 ,  0.149144709     ,   1.99981725     ,   6.09999709E-03
   23.9081573     ,  -5.94447143E-02 ,  0.151535526     ,   1.99981129     ,   6.19999692E-03
   23.8909435     ,  -6.03819154E-02 ,  0.153924614     ,   1.99980521     ,   6.29999675E-03
   23.8737411     ,  -6.13184422E-02 ,  0.156311989     ,   1.99979913     ,   6.39999658E-03
   23.8565521     ,  -6.22542948E-02 ,  0.158697650     ,   1.99979293     ,   6.49999641E-03
   23.8393745     ,  -6.31894693E-02 ,  0.161081582     ,   1.99978662     ,   6.59999624E-03
   23.8222103     ,  -6.41239733E-02 ,  0.163463801     ,   1.99978018     ,   6.69999607E-03
   23.8050575     ,  -6.50578067E-02 ,  0.165844306     ,   1.99977362     ,   6.79999590E-03
   23.7879181     ,  -6.59909621E-02 ,  0.168223098     ,   1.99976707     ,   6.89999573E-03
   23.7707901     ,  -6.69234470E-02 ,  0.170600176     ,   1.99976039     ,   6.99999556E-03
   23.7536755     ,  -6.78552613E-02 ,  0.172975540     ,   1.99975359     ,   7.09999539E-03
   23.7365723     ,  -6.87864050E-02 ,  0.175349191     ,   1.99974668     ,   7.19999522E-03
   23.7194824     ,  -6.97168782E-02 ,  0.177721143     ,   1.99973977     ,   7.29999505E-03
   23.7024040     ,  -7.06466809E-02 ,  0.180091381     ,   1.99973273     ,   7.39999488E-03
   23.6853390     ,  -7.15758130E-02 ,  0.182459921     ,   1.99972558     ,   7.49999471E-03
   23.6682854     ,  -7.25042820E-02 ,  0.184826747     ,   1.99971831     ,   7.59999454E-03
   23.6512451     ,  -7.34320804E-02 ,  0.187191874     ,   1.99971092     ,   7.69999437E-03
   23.6342163     ,  -7.43592083E-02 ,  0.189555302     ,   1.99970353     ,   7.79999420E-03
   23.6171989     ,  -7.52856731E-02 ,  0.191917017     ,   1.99969602     ,   7.89999403E-03
   23.6001949     ,  -7.62114674E-02 ,  0.194277033     ,   1.99968839     ,   7.99999386E-03
   23.5832024     ,  -7.71365985E-02 ,  0.196635351     ,   1.99968064     ,   8.09999369E-03
   23.5662231     ,  -7.80610591E-02 ,  0.198991969     ,   1.99967289     ,   8.19999352E-03
   23.5492554     ,  -7.89848566E-02 ,  0.201346889     ,   1.99966502     ,   8.29999335E-03
   23.5322990     ,  -7.99079910E-02 ,  0.203700125     ,   1.99965703     ,   8.39999318E-03
   23.5153561     ,  -8.08304548E-02 ,  0.206051663     ,   1.99964893     ,   8.49999301E-03
   23.4984245     ,  -8.17522556E-02 ,  0.208401501     ,   1.99964070     ,   8.59999284E-03
   23.4815063     ,  -8.26733932E-02 ,  0.210749656     ,   1.99963248     ,   8.69999267E-03
   23.4645996     ,  -8.35938677E-02 ,  0.213096112     ,   1.99962413     ,   8.79999250E-03
   23.4477043     ,  -8.45136791E-02 ,  0.215440884     ,   1.99961567     ,   8.89999233E-03
   23.4308224     ,  -8.54328275E-02 ,  0.217783973     ,   1.99960709     ,   8.99999216E-03
   23.4139519     ,  -8.63513127E-02 ,  0.220125362     ,   1.99959850     ,   9.09999199E-03
   23.3970947     ,  -8.72691423E-02 ,  0.222465068     ,   1.99958980     ,   9.19999182E-03
   23.3802490     ,  -8.81863087E-02 ,  0.224803090     ,   1.99958098     ,   9.29999165E-03
   23.3634148     ,  -8.91028121E-02 ,  0.227139428     ,   1.99957204     ,   9.39999148E-03
   23.3465939     ,  -9.00186598E-02 ,  0.229474083     ,   1.99956298     ,   9.49999131E-03
   23.3297844     ,  -9.09338444E-02 ,  0.231807068     ,   1.99955392     ,   9.59999114E-03
   23.3129864     ,  -9.18483734E-02 ,  0.234138370     ,   1.99954474     ,   9.69999097E-03
   23.2962017     ,  -9.27622393E-02 ,  0.236467987     ,   1.99953544     ,   9.79999080E-03
   23.2794285     ,  -9.36754495E-02 ,  0.238795936     ,   1.99952602     ,   9.89999063E-03
   23.2626667     ,  -9.45880041E-02 ,  0.241122201     ,   1.99951661     ,   9.99999046E-03
   23.2459183     ,  -9.54999030E-02 ,  0.243446797     ,   1.99950707     ,   1.00999903E-02
   23.2291813     ,  -9.64111462E-02 ,  0.245769709     ,   1.99949741     ,   1.01999901E-02
   23.2124557     ,  -9.73217338E-02 ,  0.248090953     ,   1.99948764     ,   1.02999900E-02
   23.1957436     ,  -9.82316658E-02 ,  0.250410527     ,   1.99947786     ,   1.03999898E-02
   23.1790428     ,  -9.91409421E-02 ,  0.252728432     ,   1.99946797     ,   1.04999896E-02
   23.1623535     , -0.100049563     ,  0.255044669     ,   1.99945796     ,   1.05999894E-02
   23.1456776     , -0.100957528     ,  0.257359236     ,   1.99944782     ,   1.06999893E-02
   23.1290131     , -0.101864837     ,  0.259672135     ,   1.99943769     ,   1.07999891E-02
   23.1123600     , -0.102771491     ,  0.261983365     ,   1.99942744     ,   1.08999889E-02
   23.0957184     , -0.103677496     ,  0.264292926     ,   1.99941707     ,   1.09999888E-02
   23.0790901     , -0.104582846     ,  0.266600847     ,   1.99940658     ,   1.10999886E-02
   23.0624733     , -0.105487548     ,  0.268907100     ,   1.99939609     ,   1.11999884E-02
   23.0458679     , -0.106391594     ,  0.271211684     ,   1.99938548     ,   1.12999883E-02
   23.0292740     , -0.107294992     ,  0.273514599     ,   1.99937475     ,   1.13999881E-02
   23.0126934     , -0.108197741     ,  0.275815874     ,   1.99936390     ,   1.14999879E-02
   22.9961243     , -0.109099835     ,  0.278115481     ,   1.99935293     ,   1.15999877E-02
   22.9795666     , -0.110001281     ,  0.280413449     ,   1.99934196     ,   1.16999876E-02
   22.9630222     , -0.110902078     ,  0.282709748     ,   1.99933088     ,   1.17999874E-02
   22.9464893     , -0.111802228     ,  0.285004407     ,   1.99931967     ,   1.18999872E-02
   22.9299679     , -0.112701729     ,  0.287297398     ,   1.99930835     ,   1.19999871E-02
   22.9134579     , -0.113600582     ,  0.289588749     ,   1.99929702     ,   1.20999869E-02
   22.8969593     , -0.114498787     ,  0.291878432     ,   1.99928558     ,   1.21999867E-02
   22.8804741     , -0.115396351     ,  0.294166476     ,   1.99927402     ,   1.22999866E-02
   22.8640003     , -0.116293266     ,  0.296452880     ,   1.99926233     ,   1.23999864E-02
   22.8475380     , -0.117189534     ,  0.298737645     ,   1.99925065     ,   1.24999862E-02
   22.8310871     , -0.118085161     ,  0.301020741     ,   1.99923885     ,   1.25999860E-02
   22.8146496     , -0.118980139     ,  0.303302199     ,   1.99922693     ,   1.26999859E-02
   22.7982235     , -0.119874477     ,  0.305582017     ,   1.99921489     ,   1.27999857E-02
   22.7818089     , -0.120768167     ,  0.307860196     ,   1.99920285     ,   1.28999855E-02
   22.7654057     , -0.121661216     ,  0.310136735     ,   1.99919069     ,   1.29999854E-02
   22.7490139     , -0.122553617     ,  0.312411636     ,   1.99917841     ,   1.30999852E-02
   22.7326355     , -0.123445377     ,  0.314684898     ,   1.99916601     ,   1.31999850E-02
   22.7162685     , -0.124336496     ,  0.316956520     ,   1.99915361     ,   1.32999849E-02
   22.6999130     , -0.125226974     ,  0.319226503     ,   1.99914110     ,   1.33999847E-02
   22.6835690     , -0.126116812     ,  0.321494848     ,   1.99912846     ,   1.34999845E-02
   22.6672363     , -0.127006009     ,  0.323761582     ,   1.99911571     ,   1.35999843E-02
   22.6509151     , -0.127894565     ,  0.326026678     ,   1.99910295     ,   1.36999842E-02
   22.6346073     , -0.128782481     ,  0.328290135     ,   1.99909008     ,   1.37999840E-02
   22.6183109     , -0.129669756     ,  0.330551952     ,   1.99907708     ,   1.38999838E-02
   22.6020260     , -0.130556390     ,  0.332812160     ,   1.99906397     ,   1.39999837E-02
   22.5857525     , -0.131442383     ,  0.335070729     ,   1.99905086     ,   1.40999835E-02
   22.5694904     , -0.132327750     ,  0.337327689     ,   1.99903762     ,   1.41999833E-02
   22.5532398     , -0.133212477     ,  0.339583009     ,   1.99902427     ,   1.42999832E-02
   22.5370007     , -0.134096563     ,  0.341836721     ,   1.99901092     ,   1.43999830E-02
   22.5207748     , -0.134980008     ,  0.344088793     ,   1.99899745     ,   1.44999828E-02
   22.5045605     , -0.135862827     ,  0.346339256     ,   1.99898386     ,   1.45999826E-02
   22.4883575     , -0.136745006     ,  0.348588079     ,   1.99897015     ,   1.46999825E-02
   22.4721661     , -0.137626544     ,  0.350835294     ,   1.99895644     ,   1.47999823E-02
   22.4559860     , -0.138507456     ,  0.353080899     ,   1.99894261     ,   1.48999821E-02
   22.4398174     , -0.139387727     ,  0.355324894     ,   1.99892867     ,   1.49999820E-02
   22.4236603     , -0.140267372     ,  0.357567251     ,   1.99891460     ,   1.50999818E-02
   22.4075146     , -0.141146377     ,  0.359807998     ,   1.99890053     ,   1.51999816E-02
   22.3913803     , -0.142024755     ,  0.362047136     ,   1.99888635     ,   1.52999815E-02
   22.3752594     , -0.142902493     ,  0.364284664     ,   1.99887204     ,   1.53999813E-02
   22.3591499     , -0.143779606     ,  0.366520584     ,   1.99885762     ,   1.54999811E-02
   22.3430519     , -0.144656077     ,  0.368754894     ,   1.99884319     ,   1.55999810E-02
   22.3269653     , -0.145531923     ,  0.370987594     ,   1.99882865     ,   1.56999808E-02
   22.3108902     , -0.146407142     ,  0.373218685     ,   1.99881399     ,   1.57999806E-02
   22.2948265     , -0.147281736     ,  0.375448167     ,   1.99879920     ,   1.58999804E-02
   22.2787743     , -0.148155689     ,  0.377676040     ,   1.99878442     ,   1.59999803E-02
   22.2627335     , -0.149029016     ,  0.379902303     ,   1.99876952     ,   1.60999801E-02
   22.2467041     , -0.149901718     ,  0.382126987     ,   1.99875450     ,   1.61999799E-02
   22.2306862     , -0.150773793     ,  0.384350061     ,   1.99873948     ,   1.62999798E-02
   22.2146797     , -0.151645243     ,  0.386571527     ,   1.99872434     ,   1.63999796E-02
   22.1986847     , -0.152516052     ,  0.388791382     ,   1.99870908     ,   1.64999794E-02
   22.1827011     , -0.153386235     ,  0.391009659     ,   1.99869370     ,   1.65999793E-02
   22.1667290     , -0.154255792     ,  0.393226326     ,   1.99867833     ,   1.66999791E-02
   22.1507683     , -0.155124724     ,  0.395441413     ,   1.99866283     ,   1.67999789E-02
   22.1348190     , -0.155993029     ,  0.397654891     ,   1.99864721     ,   1.68999787E-02
   22.1188812     , -0.156860709     ,  0.399866790     ,   1.99863148     ,   1.69999786E-02
   22.1029549     , -0.157727763     ,  0.402077079     ,   1.99861574     ,   1.70999784E-02
   22.0870399     , -0.158594206     ,  0.404285789     ,   1.99859989     ,   1.71999782E-02
   22.0711365     , -0.159460023     ,  0.406492889     ,   1.99858391     ,   1.72999781E-02
   22.0552444     , -0.160325214     ,  0.408698410     ,   1.99856794     ,   1.73999779E-02
   22.0393639     , -0.161189780     ,  0.410902351     ,   1.99855185     ,   1.74999777E-02
   22.0234947     , -0.162053719     ,  0.413104713     ,   1.99853563     ,   1.75999776E-02
   22.0076370     , -0.162917048     ,  0.415305465     ,   1.99851930     ,   1.76999774E-02
   21.9917908     , -0.163779750     ,  0.417504638     ,   1.99850297     ,   1.77999772E-02
   21.9759560     , -0.164641827     ,  0.419702232     ,   1.99848652     ,   1.78999770E-02
   21.9601326     , -0.165503278     ,  0.421898246     ,   1.99846995     ,   1.79999769E-02
   21.9443207     , -0.166364118     ,  0.424092680     ,   1.99845326     ,   1.80999767E-02
   21.9285202     , -0.167224333     ,  0.426285535     ,   1.99843657     ,   1.81999765E-02
   21.9127312     , -0.168083936     ,  0.428476810     ,   1.99841976     ,   1.82999764E-02
   21.8969536     , -0.168942913     ,  0.430666506     ,   1.99840283     ,   1.83999762E-02
   21.8811874     , -0.169801280     ,  0.432854623     ,   1.99838591     ,   1.84999760E-02
   21.8654327     , -0.170659021     ,  0.435041159     ,   1.99836886     ,   1.85999759E-02
   21.8496895     , -0.171516150     ,  0.437226117     ,   1.99835169     ,   1.86999757E-02
   21.8339577     , -0.172372654     ,  0.439409524     ,   1.99833441     ,   1.87999755E-02
   21.8182373     , -0.173228547     ,  0.441591352     ,   1.99831712     ,   1.88999753E-02
   21.8025284     , -0.174083829     ,  0.443771601     ,   1.99829972     ,   1.89999752E-02
   21.7868309     , -0.174938485     ,  0.445950270     ,   1.99828219     ,   1.90999750E-02
   21.7711449     , -0.175792530     ,  0.448127389     ,   1.99826467     ,   1.91999748E-02
   21.7554703     , -0.176645964     ,  0.450302929     ,   1.99824703     ,   1.92999747E-02
   21.7398071     , -0.177498773     ,  0.452476919     ,   1.99822927     ,   1.93999745E-02
   21.7241535     , -0.178350970     ,  0.454649329     ,   1.99821138     ,   1.94999743E-02
   21.7085114     , -0.179202557     ,  0.456820190     ,   1.99819350     ,   1.95999742E-02
   21.6928806     , -0.180053532     ,  0.458989471     ,   1.99817550     ,   1.96999740E-02
   21.6772614     , -0.180903897     ,  0.461157203     ,   1.99815738     ,   1.97999738E-02
   21.6616535     , -0.181753650     ,  0.463323355     ,   1.99813926     ,   1.98999736E-02
   21.6460571     , -0.182602793     ,  0.465487957     ,   1.99812102     ,   1.99999735E-02
   21.6304722     , -0.183451325     ,  0.467651010     ,   1.99810266     ,   2.00999733E-02
   21.6148987     , -0.184299245     ,  0.469812512     ,   1.99808419     ,   2.01999731E-02
   21.5993366     , -0.185146555     ,  0.471972436     ,   1.99806571     ,   2.02999730E-02
   21.5837860     , -0.185993254     ,  0.474130809     ,   1.99804711     ,   2.03999728E-02
   21.5682449     , -0.186839342     ,  0.476287633     ,   1.99802840     ,   2.04999726E-02
   21.5527153     , -0.187684819     ,  0.478442907     ,   1.99800968     ,   2.05999725E-02
   21.5371971     , -0.188529685     ,  0.480596632     ,   1.99799085     ,   2.06999723E-02
   21.5216904     , -0.189373940     ,  0.482748806     ,   1.99797189     ,   2.07999721E-02
   21.5061951     , -0.190217584     ,  0.484899431     ,   1.99795282     ,   2.08999719E-02
   21.4907112     , -0.191060632     ,  0.487048507     ,   1.99793375     ,   2.09999718E-02
   21.4752388     , -0.191903070     ,  0.489196032     ,   1.99791455     ,   2.10999716E-02
   21.4597759     , -0.192744896     ,  0.491342008     ,   1.99789524     ,   2.11999714E-02
   21.4443245     , -0.193586126     ,  0.493486434     ,   1.99787593     ,   2.12999713E-02
   21.4288845     , -0.194426745     ,  0.495629311     ,   1.99785650     ,   2.13999711E-02
   21.4134560     , -0.195266753     ,  0.497770667     ,   1.99783695     ,   2.14999709E-02
   21.3980389     , -0.196106166     ,  0.499910474     ,   1.99781728     ,   2.15999708E-02
   21.3826332     , -0.196944967     ,  0.502048731     ,   1.99779761     ,   2.16999706E-02
   21.3672371     , -0.197783172     ,  0.504185438     ,   1.99777782     ,   2.17999704E-02
   21.3518524     , -0.198620766     ,  0.506320596     ,   1.99775791     ,   2.18999702E-02
   21.3364792     , -0.199457765     ,  0.508454263     ,   1.99773800     ,   2.19999701E-02
   21.3211174     , -0.200294152     ,  0.510586381     ,   1.99771798     ,   2.20999699E-02
   21.3057671     , -0.201129943     ,  0.512716949     ,   1.99769783     ,   2.21999697E-02
   21.2904263     , -0.201965123     ,  0.514845967     ,   1.99767768     ,   2.22999696E-02
   21.2750969     , -0.202799708     ,  0.516973495     ,   1.99765742     ,   2.23999694E-02
   21.2597790     , -0.203633696     ,  0.519099474     ,   1.99763703     ,   2.24999692E-02
   21.2444725     , -0.204467073     ,  0.521223903     ,   1.99761653     ,   2.25999691E-02
   21.2291756     , -0.205299854     ,  0.523346841     ,   1.99759603     ,   2.26999689E-02
   21.2138901     , -0.206132039     ,  0.525468230     ,   1.99757540     ,   2.27999687E-02
   21.1986160     , -0.206963629     ,  0.527588069     ,   1.99755466     ,   2.28999685E-02
   21.1833534     , -0.207794622     ,  0.529706419     ,   1.99753392     ,   2.29999684E-02
   21.1681023     , -0.208625004     ,  0.531823218     ,   1.99751306     ,   2.30999682E-02
   21.1528606     , -0.209454790     ,  0.533938527     ,   1.99749207     ,   2.31999680E-02
   21.1376305     , -0.210283980     ,  0.536052287     ,   1.99747109     ,   2.32999679E-02
   21.1224117     , -0.211112574     ,  0.538164556     ,   1.99744999     ,   2.33999677E-02
   21.1072044     , -0.211940572     ,  0.540275276     ,   1.99742877     ,   2.34999675E-02
   21.0920067     , -0.212767974     ,  0.542384505     ,   1.99740756     ,   2.35999674E-02
   21.0768204     , -0.213594779     ,  0.544492185     ,   1.99738622     ,   2.36999672E-02
   21.0616455     , -0.214420989     ,  0.546598375     ,   1.99736476     ,   2.37999670E-02
   21.0464802     , -0.215246603     ,  0.548703015     ,   1.99734318     ,   2.38999669E-02
   21.0313263     , -0.216071621     ,  0.550806165     ,   1.99732161     ,   2.39999667E-02
   21.0161839     , -0.216896042     ,  0.552907765     ,   1.99729991     ,   2.40999665E-02
   21.0010529     , -0.217719883     ,  0.555007875     ,   1.99727809     ,   2.41999663E-02
   20.9859314     , -0.218543127     ,  0.557106495     ,   1.99725628     ,   2.42999662E-02
   20.9708214     , -0.219365776     ,  0.559203565     ,   1.99723434     ,   2.43999660E-02
   20.9557228     , -0.220187828     ,  0.561299145     ,   1.99721229     ,   2.44999658E-02
   20.9406338     , -0.221009299     ,  0.563393235     ,   1.99719024     ,   2.45999657E-02
   20.9255562     , -0.221830174     ,  0.565485775     ,   1.99716806     ,   2.46999655E-02
   20.9104900     , -0.222650453     ,  0.567576826     ,   1.99714577     ,   2.47999653E-02
   20.8954353     , -0.223470151     ,  0.569666386     ,   1.99712348     ,   2.48999652E-02
   20.8803902     , -0.224289253     ,  0.571754396     ,   1.99710107     ,   2.49999650E-02
   20.8653564     , -0.225107759     ,  0.573840916     ,   1.99707854     ,   2.50999648E-02
   20.8503342     , -0.225925684     ,  0.575925946     ,   1.99705589     ,   2.51999646E-02
   20.8353214     , -0.226743013     ,  0.578009486     ,   1.99703324     ,   2.52999645E-02
   20.8203201     , -0.227559760     ,  0.580091536     ,   1.99701047     ,   2.53999643E-02
   20.8053303     , -0.228375912     ,  0.582172096     ,   1.99698758     ,   2.54999641E-02
   20.7903500     , -0.229191482     ,  0.584251106     ,   1.99696469     ,   2.55999640E-02
   20.7753811     , -0.230006471     ,  0.586328626     ,   1.99694169     ,   2.56999638E-02
   20.7604237     , -0.230820864     ,  0.588404655     ,   1.99691856     ,   2.57999636E-02
   20.7454758     , -0.231634676     ,  0.590479195     ,   1.99689543     ,   2.58999635E-02
   20.7305393     , -0.232447892     ,  0.592552245     ,   1.99687219     ,   2.59999633E-02
   20.7156124     , -0.233260527     ,  0.594623804     ,   1.99684882     ,   2.60999631E-02
   20.7006969     , -0.234072581     ,  0.596693873     ,   1.99682546     ,   2.61999629E-02
   20.6857929     , -0.234884053     ,  0.598762453     ,   1.99680197     ,   2.62999628E-02
   20.6708984     , -0.235694930     ,  0.600829542     ,   1.99677837     ,   2.63999626E-02
   20.6560154     , -0.236505225     ,  0.602895141     ,   1.99675477     ,   2.64999624E-02
   20.6411438     , -0.237314939     ,  0.604959249     ,   1.99673104     ,   2.65999623E-02
   20.6262817     , -0.238124073     ,  0.607021868     ,   1.99670720     ,   2.66999621E-02
   20.6114311     , -0.238932624     ,  0.609082997     ,   1.99668336     ,   2.67999619E-02
   20.5965900     , -0.239740595     ,  0.611142635     ,   1.99665940     ,   2.68999618E-02
   20.5817604     , -0.240547985     ,  0.613200784     ,   1.99663532     ,   2.69999616E-02
   20.5669422     , -0.241354793     ,  0.615257502     ,   1.99661124     ,   2.70999614E-02
   20.5521336     , -0.242161021     ,  0.617312729     ,   1.99658704     ,   2.71999612E-02
   20.5373363     , -0.242966667     ,  0.619366467     ,   1.99656272     ,   2.72999611E-02
   20.5225487     , -0.243771732     ,  0.621418715     ,   1.99653840     ,   2.73999609E-02
   20.5077724     , -0.244576216     ,  0.623469472     ,   1.99651396     ,   2.74999607E-02
   20.4930077     , -0.245380118     ,  0.625518799     ,   1.99648941     ,   2.75999606E-02
   20.4782524     , -0.246183440     ,  0.627566636     ,   1.99646473     ,   2.76999604E-02
   20.4635086     , -0.246986195     ,  0.629612982     ,   1.99644005     ,   2.77999602E-02
   20.4487743     , -0.247788370     ,  0.631657839     ,   1.99641526     ,   2.78999601E-02
   20.4340515     , -0.248589963     ,  0.633701265     ,   1.99639034     ,   2.79999599E-02
   20.4193382     , -0.249390975     ,  0.635743201     ,   1.99636543     ,   2.80999597E-02
   20.4046364     , -0.250191420     ,  0.637783647     ,   1.99634039     ,   2.81999595E-02
   20.3899460     , -0.250991285     ,  0.639822662     ,   1.99631524     ,   2.82999594E-02
   20.3752651     , -0.251790583     ,  0.641860187     ,   1.99629009     ,   2.83999592E-02
   20.3605957     , -0.252589285     ,  0.643896222     ,   1.99626482     ,   2.84999590E-02
   20.3459358     , -0.253387421     ,  0.645930827     ,   1.99623942     ,   2.85999589E-02
   20.3312874     , -0.254184991     ,  0.647963941     ,   1.99621403     ,   2.86999587E-02
   20.3166485     , -0.254981965     ,  0.649995625     ,   1.99618852     ,   2.87999585E-02
   20.3020210     , -0.255778372     ,  0.652025819     ,   1.99616289     ,   2.88999584E-02
   20.2874031     , -0.256574214     ,  0.654054582     ,   1.99613726     ,   2.89999582E-02
   20.2727966     , -0.257369488     ,  0.656081855     ,   1.99611151     ,   2.90999580E-02
   20.2581997     , -0.258164197     ,  0.658107698     ,   1.99608564     ,   2.91999578E-02
   20.2436142     , -0.258958310     ,  0.660132051     ,   1.99605978     ,   2.92999577E-02
   20.2290382     , -0.259751856     ,  0.662154973     ,   1.99603379     ,   2.93999575E-02
   20.2144737     , -0.260544837     ,  0.664176404     ,   1.99600768     ,   2.94999573E-02
   20.1999187     , -0.261337250     ,  0.666196406     ,   1.99598157     ,   2.95999572E-02
